clx,pred_sr,prob
7-A,kaa,0.084
7-A,ka,0.0168
7-A,aa,0.0104
7-A,kkka,0.0084
7-A,aaka,0.008
7-A,kada,0.0076
7-A,kgka,0.0064
7-A,ktka,0.006
7-A,kata,0.0056
7-A,taka,0.0052
7-A,gaka,0.0052
7-A,daka,0.0048
7-A,kaga,0.004
7-A,kdka,0.0036
7-A,a,0.0032
7-A,kaaa,0.0028
7-A,gka,0.0016
7-A,kgaka,0.0016
7-A,tkaka,0.0012
7-A,aga,0.0012
7-A,kdga,0.0012
7-A,ada,0.0012
7-A,gaa,0.0012
7-A,taa,0.0008
7-A,kaaka,0.0008
7-A,tka,0.0008
7-A,kak,0.0008
7-A,ktaka,0.0008
7-A,daa,0.0008
7-A,aaa,0.0008
7-A,kda,0.0008
7-A,ata,0.0008
7-A,ak,0.0004
7-A,kta,0.0004
7-A,kdaa,0.0004
7-A,dka,0.0004
7-A,dkka,0.0004
7-A,dkaka,0.0004
7-A,kdta,0.0004
7-A,kadka,0.0004
7-A,ttka,0.0004
7-A,akka,0.0004
7-A,dgka,0.0004
7-A,kga,0.0004
7-A,gaaa,0.0004
7-A,kakda,0.0004
7-A,kakta,0.0004
7-A,kagka,0.0004
8,kat,0.5756
8,kt,0.0964
8,at,0.0908
8,ka,0.088
8,k,0.0208
8,a,0.0168
8,t,0.016
8,kak,0.0132
8,ktt,0.0084
8,,0.0076
8,kdt,0.0068
8,kkt,0.006
8,gat,0.006
8,dat,0.0056
8,tat,0.0052
8,kaa,0.0044
8,kgt,0.004
8,kk,0.0032
8,aat,0.0028
8,aa,0.0016
8,tt,0.0016
8,kdat,0.0012
8,kakt,0.0012
8,ak,0.0012
8,akat,0.0012
8,da,0.0008
8,katt,0.0008
8,katk,0.0008
8,kadt,0.0008
8,kata,0.0008
8,gak,0.0008
8,dt,0.0008
8,tka,0.0008
8,ta,0.0008
8,dkat,0.0008
8,taa,0.0004
8,daa,0.0004
8,att,0.0004
8,kda,0.0004
8,tkat,0.0004
8,gt,0.0004
8,kagt,0.0004
8,ga,0.0004
8,tak,0.0004
8,tkata,0.0004
8,ddt,0.0004
8,kta,0.0004
8,kka,0.0004
8,kaat,0.0004
8,kgat,0.0004
8,atk,0.0004
8-A,kata,0.6072
8-A,kta,0.092
8-A,ata,0.0904
8-A,kaa,0.084
8-A,aa,0.0144
8-A,ka,0.0128
8-A,ta,0.0112
8-A,ktta,0.0088
8-A,kdta,0.0068
8-A,kaga,0.0064
8-A,kada,0.006
8-A,kkta,0.0056
8-A,data,0.0056
8-A,kaka,0.0052
8-A,tata,0.0052
8-A,a,0.0044
8-A,gata,0.0044
8-A,kaaa,0.0044
8-A,kgta,0.0032
8-A,aata,0.0028
8-A,kat,0.002
8-A,kka,0.0016
8-A,kakta,0.0012
8-A,daa,0.0008
8-A,gaga,0.0008
8-A,taa,0.0008
8-A,akata,0.0008
8-A,aga,0.0008
8-A,ada,0.0008
8-A,tta,0.0008
8-A,gta,0.0004
8-A,katda,0.0004
8-A,katga,0.0004
8-A,da,0.0004
8-A,katta,0.0004
8-A,taaa,0.0004
8-A,kga,0.0004
8-A,daaa,0.0004
8-A,dta,0.0004
8-A,aaa,0.0004
8-A,atta,0.0004
8-A,dkata,0.0004
8-A,kdata,0.0004
8-A,kagta,0.0004
8-A,gaa,0.0004
8-A,tkaa,0.0004
8-A,ddta,0.0004
8-A,ktaa,0.0004
8-A,kaata,0.0004
8-A,kadta,0.0004
8-A,kgata,0.0004
8-A,kda,0.0004
