clx,pred_sr,prob
1-A,ktaaa,0.0008
1-A,dga,0.0008
1-A,gagaa,0.0008
1-A,gaada,0.0008
1-A,ktaa,0.0008
1-A,gkaga,0.0008
1-A,tkda,0.0008
1-A,tdaa,0.0008
1-A,tkgkaa,0.0008
1-A,gtaga,0.0008
1-A,tkka,0.0008
1-A,tdaka,0.0008
1-A,agata,0.0008
1-A,gga,0.0008
1-A,akata,0.0008
1-A,gkaka,0.0008
1-A,ttaa,0.0008
1-A,dtaka,0.0008
1-A,akaka,0.0008
1-A,daada,0.0008
1-A,tagda,0.0008
1-A,tkta,0.0008
1-A,ktaga,0.0008
1-A,atada,0.0004
1-A,tadtaga,0.0004
1-A,dkaka,0.0004
1-A,ataa,0.0004
1-A,gtata,0.0004
1-A,tdgaa,0.0004
1-A,daaa,0.0004
1-A,tkkada,0.0004
1-A,kaaga,0.0004
1-A,gakada,0.0004
1-A,gakaa,0.0004
1-A,tggka,0.0004
1-A,tgda,0.0004
1-A,tkgaa,0.0004
1-A,ttkaa,0.0004
1-A,kgaga,0.0004
1-A,ggta,0.0004
1-A,gda,0.0004
1-A,tgkaga,0.0004
1-A,kkaaa,0.0004
1-A,atdgaa,0.0004
1-A,agaka,0.0004
1-A,aktata,0.0004
1-A,kkaka,0.0004
1-A,agka,0.0004
1-A,tdkaga,0.0004
1-A,tkkaa,0.0004
1-A,takata,0.0004
1-A,dgka,0.0004
1-A,taagaa,0.0004
1-A,kgka,0.0004
1-A,dtaa,0.0004
1-A,tdga,0.0004
1-A,atgka,0.0004
1-A,kagaa,0.0004
1-A,daaka,0.0004
1-A,tgga,0.0004
1-A,takaka,0.0004
1-A,da,0.0004
1-A,ataka,0.0004
1-A,atga,0.0004
1-A,tadada,0.0004
1-A,adata,0.0004
1-A,dataga,0.0004
1-A,gagtaa,0.0004
1-A,atkaga,0.0004
1-A,dkaaa,0.0004
1-A,tdakaa,0.0004
1-A,tgtada,0.0004
1-A,tkkaga,0.0004
1-A,daakaa,0.0004
1-A,tatgta,0.0004
1-A,tagdkaa,0.0004
1-A,aakdaa,0.0004
1-A,dgaga,0.0004
1-A,dkaa,0.0004
1-A,aadaa,0.0004
1-A,adaga,0.0004
1-A,tdka,0.0004
1-A,tat,0.0004
1-A,tdta,0.0004
1-A,tagga,0.0004
1-A,tagkaga,0.0004
1-A,adaa,0.0004
1-A,taaaaa,0.0004
1-A,agda,0.0004
1-A,tkgka,0.0004
1-A,agtaa,0.0004
1-A,gagata,0.0004
1-A,daaga,0.0004
1-A,tatata,0.0004
1-A,dktaa,0.0004
1-A,kggaa,0.0004
1-A,aatada,0.0004
1-A,ggaa,0.0004
1-A,tkkka,0.0004
1-A,tddaa,0.0004
1-A,atdagta,0.0004
1-A,akada,0.0004
1-A,gkta,0.0004
1-A,takada,0.0004
1-A,tagkaa,0.0004
1-A,aagata,0.0004
1-A,tadaa,0.0004
1-A,kaaka,0.0004
2,t,0.2924
2,,0.2016
2,k,0.0984
2,ta,0.0828
2,a,0.0812
2,tk,0.0676
2,tak,0.0432
2,ak,0.0236
2,tt,0.0148
2,tat,0.0072
2,aa,0.0056
2,g,0.0044
2,at,0.0044
2,d,0.0044
2,tkk,0.004
2,gak,0.0036
2,tg,0.0036
2,tgk,0.0032
2,gk,0.0028
2,kt,0.0028
2,tdk,0.0028
2,kak,0.0028
2,dk,0.0028
2,dt,0.0024
2,taa,0.0024
2,ga,0.0024
2,kk,0.0024
2,da,0.002
2,aak,0.002
2,ttk,0.002
2,gt,0.0012
2,tad,0.0012
2,ka,0.0012
2,dd,0.0012
2,tkt,0.0012
2,dak,0.0012
2,dta,0.0008
2,tagk,0.0008
2,tta,0.0008
2,kta,0.0008
2,dgk,0.0008
2,ttt,0.0008
2,tga,0.0008
2,ttak,0.0008
2,tatk,0.0008
2,aat,0.0008
2,gkt,0.0004
2,tdd,0.0004
2,takt,0.0004
2,tgt,0.0004
2,tkg,0.0004
2,kat,0.0004
2,ktk,0.0004
2,gaa,0.0004
2,ag,0.0004
2,gkk,0.0004
2,tka,0.0004
2,tag,0.0004
2,dtt,0.0004
2,aad,0.0004
2,dat,0.0004
2,daa,0.0004
2,datk,0.0004
2,tktk,0.0004
2,akk,0.0004
2,ad,0.0004
2,tkak,0.0004
2,tgkt,0.0004
2,tdt,0.0004
2-A,taa,0.0856
2-A,taga,0.0764
2-A,tada,0.0752
2-A,aa,0.0456
2-A,aga,0.0448
2-A,ada,0.042
2-A,taka,0.0384
2-A,taaa,0.032
2-A,kada,0.0264
2-A,tka,0.026
2-A,kaga,0.0256
2-A,kaa,0.0196
2-A,aada,0.0188
2-A,aaa,0.018
2-A,aaga,0.0172
2-A,ka,0.0168
2-A,tata,0.0164
2-A,ta,0.0152
2-A,aka,0.014
2-A,tkada,0.0132
2-A,dada,0.0124
2-A,daga,0.0124
2-A,daa,0.0116
2-A,gaga,0.0112
2-A,gaa,0.0108
2-A,ata,0.0092
2-A,tkaga,0.008
2-A,taada,0.0076
2-A,taaga,0.0072
2-A,gada,0.0068
2-A,tgaa,0.0068
2-A,tkaa,0.0064
2-A,a,0.0064
2-A,tgka,0.0064
2-A,agaka,0.006
2-A,tagaa,0.0056
2-A,tkka,0.0056
2-A,tgaga,0.0056
2-A,takaa,0.0056
2-A,kata,0.0052
2-A,kaka,0.0052
2-A,tkaka,0.004
2-A,aaka,0.004
2-A,akaa,0.004
2-A,gaka,0.004
2-A,tgada,0.0036
2-A,ttada,0.0036
2-A,tga,0.0036
2-A,adaka,0.0032
2-A,aata,0.0032
2-A,tkata,0.0028
2-A,da,0.0028
2-A,ttka,0.0028
2-A,ga,0.0028
2-A,gka,0.0024
2-A,data,0.0024
2-A,ttaa,0.0024
2-A,tkkaa,0.0024
2-A,kka,0.0024
2-A,kkada,0.0024
2-A,aaaa,0.0024
2-A,tagka,0.002
2-A,tdka,0.002
2-A,tgaka,0.002
2-A,agata,0.002
2-A,dka,0.002
2-A,daka,0.002
2-A,tagaka,0.002
2-A,agada,0.002
2-A,taata,0.0016
2-A,ktada,0.0016
2-A,taaka,0.0016
2-A,gata,0.0016
2-A,kaaa,0.0016
2-A,ttaga,0.0016
2-A,gaaa,0.0016
2-A,tta,0.0016
2-A,gkaga,0.0016
2-A,akka,0.0016
2-A,takata,0.0016
2-A,tdaa,0.0016
2-A,tadaa,0.0016
2-A,tdada,0.0016
2-A,gkaa,0.0016
2-A,agaga,0.0012
2-A,dtaga,0.0012
2-A,gtaga,0.0012
2-A,ktaga,0.0012
2-A,dkaa,0.0012
2-A,agaa,0.0012
2-A,dkada,0.0012
2-A,ktaa,0.0012
2-A,tgkaa,0.0012
2-A,takaga,0.0012
2-A,tagata,0.0012
2-A,adata,0.0008
2-A,daaa,0.0008
2-A,tgata,0.0008
2-A,tdga,0.0008
2-A,tagada,0.0008
2-A,dtada,0.0008
2-A,ddata,0.0008
2-A,tadka,0.0008
2-A,takka,0.0008
2-A,tktaga,0.0008
2-A,tkgada,0.0008
2-A,tkaaa,0.0008
2-A,aagaa,0.0008
2-A,gkka,0.0008
2-A,dtaa,0.0008
2-A,tadada,0.0008
2-A,tktaka,0.0008
2-A,tdkaa,0.0008
2-A,tkkaga,0.0008
2-A,tda,0.0008
2-A,gakaa,0.0008
2-A,gdaga,0.0004
2-A,tdaka,0.0004
2-A,gkada,0.0004
2-A,gagaa,0.0004
2-A,akada,0.0004
2-A,tagaga,0.0004
2-A,dtaaa,0.0004
2-A,takta,0.0004
2-A,gktaka,0.0004
2-A,dgaa,0.0004
2-A,gagaka,0.0004
2-A,tddkaa,0.0004
2-A,takda,0.0004
2-A,tagga,0.0004
2-A,tgta,0.0004
2-A,ttaka,0.0004
2-A,gaaka,0.0004
2-A,tkga,0.0004
2-A,tkkga,0.0004
2-A,tagkada,0.0004
2-A,ttagada,0.0004
2-A,tkda,0.0004
2-A,akaga,0.0004
2-A,tgkada,0.0004
2-A,tatada,0.0004
2-A,ddaka,0.0004
2-A,gagka,0.0004
2-A,takkata,0.0004
2-A,kda,0.0004
2-A,dgga,0.0004
2-A,ttta,0.0004
2-A,tagkaa,0.0004
2-A,akaaa,0.0004
2-A,akta,0.0004
2-A,dtdaga,0.0004
2-A,agga,0.0004
2-A,aagka,0.0004
2-A,dkda,0.0004
2-A,takkaga,0.0004
2-A,akkaa,0.0004
2-A,ktaaa,0.0004
2-A,tkdada,0.0004
2-A,tadaka,0.0004
2-A,kgka,0.0004
2-A,ggata,0.0004
2-A,takkaa,0.0004
2-A,ttagaka,0.0004
2-A,ddkaa,0.0004
2-A,ddada,0.0004
2-A,dataa,0.0004
2-A,dagka,0.0004
2-A,gkaka,0.0004
2-A,tgaaa,0.0004
2-A,dagaga,0.0004
2-A,kdtada,0.0004
2-A,dagaka,0.0004
2-A,ttgata,0.0004
2-A,kta,0.0004
2-A,tdkka,0.0004
2-A,tggaga,0.0004
2-A,tatkada,0.0004
2-A,kkaga,0.0004
2-A,tgkaga,0.0004
2-A,kdada,0.0004
2-A,daaaga,0.0004
2-A,ttaaa,0.0004
2-A,datka,0.0004
2-A,dda,0.0004
2-A,ggaa,0.0004
2-A,ggaga,0.0004
2-A,ttata,0.0004
2-A,kkaa,0.0004
2-A,t,0.0004
2-A,tktkaa,0.0004
2-A,ttda,0.0004
2-A,dkaga,0.0004
2-A,kakaa,0.0004
2-A,takada,0.0004
2-A,kga,0.0004
2-A,tatkaa,0.0004
2-A,ttagaa,0.0004
2-A,aadaka,0.0004
2-A,gdkada,0.0004
2-A,atata,0.0004
2-A,aakta,0.0004
2-A,tagta,0.0004
2-A,aagada,0.0004
2-A,dgka,0.0004
2-A,gagata,0.0004
2-A,tatka,0.0004
2-A,tgda,0.0004
2-A,ktka,0.0004
2-A,kakka,0.0004
2-A,kkaka,0.0004
2-A,tkta,0.0004
2-A,kagaka,0.0004
2-A,gagtada,0.0004
2-A,tgkdada,0.0004
2-A,tdta,0.0004
3,t,0.3048
3,,0.2172
3,ta,0.0848
3,a,0.0704
3,tat,0.0656
3,tt,0.0596
3,at,0.0512
3,k,0.022
3,tk,0.0112
3,dt,0.0084
3,tak,0.0076
3,g,0.006
3,aat,0.0052
3,dat,0.0052
3,kt,0.0048
3,ka,0.0048
3,aa,0.0048
3,gt,0.0044
3,d,0.0044
3,ak,0.0036
3,ga,0.0036
3,tad,0.0036
3,tgt,0.0032
3,da,0.0032
3,kat,0.0032
3,td,0.0028
3,gat,0.0028
3,tdt,0.0024
3,ttt,0.0024
3,tkt,0.0024
3,tg,0.0016
3,ag,0.0012
3,ad,0.0012
3,taa,0.0012
3,gdt,0.0012
3,gtat,0.0012
3,gk,0.0012
3,gtt,0.0008
3,tkd,0.0008
3,kk,0.0008
3,gta,0.0008
3,tag,0.0008
3,dak,0.0008
3,gag,0.0008
3,tta,0.0004
3,tatt,0.0004
3,dtt,0.0004
3,ttaa,0.0004
3,dta,0.0004
3,gaa,0.0004
3,dk,0.0004
3,ktt,0.0004
3,takd,0.0004
3,atgt,0.0004
3,kta,0.0004
3,tgak,0.0004
3,gda,0.0004
3,tgk,0.0004
3,ktak,0.0004
3,kdat,0.0004
3,tkat,0.0004
3,tdda,0.0004
3,tdat,0.0004
3,dag,0.0004
3,tgg,0.0004
3,dad,0.0004
3,tkk,0.0004
3,dgat,0.0004
3,ata,0.0004
3-A,tada,0.1248
3-A,taa,0.0816
3-A,taga,0.0752
3-A,ada,0.0712
3-A,aga,0.046
3-A,aa,0.042
3-A,taaa,0.0288
3-A,taka,0.0208
3-A,tata,0.02
3-A,dada,0.0184
3-A,kaga,0.0176
3-A,kada,0.0172
3-A,aaa,0.016
3-A,kaa,0.016
3-A,aada,0.0156
3-A,aka,0.0148
3-A,aaga,0.0144
3-A,tda,0.0124
3-A,ata,0.012
3-A,tadaa,0.0116
3-A,daga,0.0116
3-A,daa,0.0108
3-A,adaa,0.01
3-A,ttaga,0.0096
3-A,taaga,0.0088
3-A,gada,0.0088
3-A,tkaga,0.0084
3-A,tdada,0.0084
3-A,tkada,0.008
3-A,ta,0.0076
3-A,taada,0.0064
3-A,tka,0.0064
3-A,tdaga,0.0064
3-A,tkaa,0.006
3-A,ttada,0.0056
3-A,ttaa,0.0052
3-A,aaka,0.0052
3-A,aata,0.0052
3-A,tadka,0.0048
3-A,da,0.0048
3-A,gaga,0.0048
3-A,ka,0.0044
3-A,gaa,0.0044
3-A,daka,0.0044
3-A,tdaa,0.004
3-A,tkaka,0.0036
3-A,kaka,0.0036
3-A,dtaga,0.0036
3-A,ataga,0.0036
3-A,a,0.0032
3-A,tadaka,0.0028
3-A,dtada,0.0028
3-A,taaka,0.0028
3-A,tagaa,0.0028
3-A,kata,0.0024
3-A,aaaa,0.0024
3-A,ttaka,0.002
3-A,ataka,0.002
3-A,atata,0.002
3-A,tadaga,0.002
3-A,ttata,0.002
3-A,dadaa,0.002
3-A,tgda,0.002
3-A,kaaa,0.002
3-A,dtaa,0.002
3-A,tga,0.002
3-A,tta,0.002
3-A,daaa,0.002
3-A,tgada,0.002
3-A,atada,0.002
3-A,dkaga,0.002
3-A,gtaga,0.0016
3-A,gaaa,0.0016
3-A,takaa,0.0016
3-A,ktada,0.0016
3-A,tadata,0.0016
3-A,tgaa,0.0016
3-A,adaka,0.0016
3-A,gtaa,0.0016
3-A,gaka,0.0016
3-A,adada,0.0016
3-A,ttka,0.0016
3-A,agaka,0.0012
3-A,taata,0.0012
3-A,tatka,0.0012
3-A,adka,0.0012
3-A,ktaga,0.0012
3-A,ataa,0.0012
3-A,ttda,0.0012
3-A,kda,0.0012
3-A,ktaa,0.0012
3-A,gkada,0.0012
3-A,tdda,0.0008
3-A,agaa,0.0008
3-A,agka,0.0008
3-A,dda,0.0008
3-A,agata,0.0008
3-A,dtata,0.0008
3-A,tkata,0.0008
3-A,daaga,0.0008
3-A,taaaa,0.0008
3-A,tkda,0.0008
3-A,kadaa,0.0008
3-A,gtaaa,0.0008
3-A,gadka,0.0008
3-A,gtadaa,0.0008
3-A,data,0.0008
3-A,gtada,0.0008
3-A,tdka,0.0008
3-A,takda,0.0008
3-A,tdkada,0.0008
3-A,gka,0.0008
3-A,ttga,0.0008
3-A,tkdka,0.0008
3-A,tgga,0.0008
3-A,adaga,0.0008
3-A,takaga,0.0008
3-A,ttkaa,0.0008
3-A,tataa,0.0008
3-A,ttdaa,0.0008
3-A,tddaa,0.0008
3-A,tgaga,0.0008
3-A,tdata,0.0008
3-A,adata,0.0008
3-A,tttata,0.0004
3-A,agada,0.0004
3-A,dkata,0.0004
3-A,gttada,0.0004
3-A,tkdaka,0.0004
3-A,ktkaga,0.0004
3-A,kaaga,0.0004
3-A,aataka,0.0004
3-A,ttaaa,0.0004
3-A,aataga,0.0004
3-A,tattaka,0.0004
3-A,tgdaaa,0.0004
3-A,ttta,0.0004
3-A,dtdada,0.0004
3-A,kkaa,0.0004
3-A,dadaka,0.0004
3-A,tdaka,0.0004
3-A,ttaaga,0.0004
3-A,takga,0.0004
3-A,gdtkaa,0.0004
3-A,gdda,0.0004
3-A,gata,0.0004
3-A,akada,0.0004
3-A,tkaaa,0.0004
3-A,tktaa,0.0004
3-A,dakaa,0.0004
3-A,ddka,0.0004
3-A,gaaaa,0.0004
3-A,tkdada,0.0004
3-A,dkada,0.0004
3-A,ktda,0.0004
3-A,dataga,0.0004
3-A,kkaga,0.0004
3-A,tgta,0.0004
3-A,tagka,0.0004
3-A,gtaka,0.0004
3-A,tdta,0.0004
3-A,dkaa,0.0004
3-A,tkta,0.0004
3-A,atgda,0.0004
3-A,gdaka,0.0004
3-A,kta,0.0004
3-A,ktaaga,0.0004
3-A,kkada,0.0004
3-A,gkaga,0.0004
3-A,tgagaga,0.0004
3-A,tddkaa,0.0004
3-A,gdaaa,0.0004
3-A,aadaa,0.0004
3-A,dka,0.0004
3-A,ddada,0.0004
3-A,gagaa,0.0004
3-A,akaka,0.0004
3-A,kadaka,0.0004
3-A,kdadka,0.0004
3-A,tagaga,0.0004
3-A,tddka,0.0004
3-A,aatka,0.0004
3-A,tkadada,0.0004
3-A,atkaa,0.0004
3-A,takaka,0.0004
3-A,tadada,0.0004
3-A,tadkaa,0.0004
3-A,tkdaa,0.0004
3-A,tat,0.0004
3-A,adda,0.0004
3-A,tttada,0.0004
3-A,tdga,0.0004
3-A,tkka,0.0004
3-A,aaaga,0.0004
3-A,akaga,0.0004
3-A,adkaa,0.0004
3-A,takata,0.0004
3-A,takta,0.0004
3-A,adta,0.0004
3-A,dadka,0.0004
3-A,tkga,0.0004
3-A,tagaka,0.0004
3-A,kka,0.0004
3-A,dadata,0.0004
3-A,dgatada,0.0004
3-A,gttaka,0.0004
3-A,tgtaa,0.0004
3-A,tgkada,0.0004
3-A,ataata,0.0004
3-A,gdtaa,0.0004
3-A,gaaga,0.0004
4,t,0.3212
4,,0.2188
4,ta,0.0772
4,tt,0.0756
4,a,0.0688
4,tat,0.0404
4,at,0.0344
4,k,0.0236
4,tk,0.0152
4,dt,0.0088
4,kt,0.0076
4,aa,0.0072
4,tak,0.0068
4,gt,0.0064
4,da,0.0056
4,gat,0.0056
4,ak,0.0052
4,d,0.0052
4,dat,0.0048
4,ka,0.0044
4,ttt,0.0044
4,ga,0.004
4,tkt,0.0036
4,td,0.0032
4,taa,0.0028
4,tdt,0.0028
4,g,0.0024
4,tgt,0.0024
4,tg,0.002
4,ad,0.0016
4,tad,0.0012
4,atk,0.0012
4,gk,0.0012
4,kat,0.0012
4,kdt,0.0012
4,tdk,0.0012
4,tga,0.0008
4,tdat,0.0008
4,gak,0.0008
4,tag,0.0008
4,kta,0.0008
4,agt,0.0008
4,aat,0.0008
4,att,0.0008
4,tka,0.0008
4,tatk,0.0008
4,ktat,0.0008
4,tgk,0.0008
4,gta,0.0008
4,tgg,0.0004
4,kgt,0.0004
4,tdak,0.0004
4,tdtk,0.0004
4,tagt,0.0004
4,kk,0.0004
4,dak,0.0004
4,tta,0.0004
4,gaa,0.0004
4,gkt,0.0004
4,ggt,0.0004
4,dtt,0.0004
4,dgat,0.0004
4,dta,0.0004
4,tkk,0.0004
4,tkat,0.0004
4,gdk,0.0004
4,daa,0.0004
4,dda,0.0004
4,dtkt,0.0004
4,gag,0.0004
4,dtdt,0.0004
4,gatk,0.0004
4,takt,0.0004
4,dad,0.0004
4,dtat,0.0004
4-A,tada,0.0988
4-A,taa,0.094
4-A,taga,0.0844
4-A,aa,0.0528
4-A,ada,0.048
4-A,aga,0.0412
4-A,tata,0.028
4-A,taaa,0.026
4-A,taka,0.0252
4-A,tta,0.0248
4-A,ata,0.0196
4-A,kaa,0.0164
4-A,kaga,0.016
4-A,aaa,0.0156
4-A,aka,0.014
4-A,kada,0.0136
4-A,daga,0.0132
4-A,aaga,0.0124
4-A,daa,0.0124
4-A,aada,0.0124
4-A,dada,0.012
4-A,ta,0.0088
4-A,taaga,0.008
4-A,ttaga,0.008
4-A,a,0.008
4-A,tkada,0.0076
4-A,ttaa,0.0076
4-A,tkaga,0.0072
4-A,tdada,0.0068
4-A,tdaa,0.006
4-A,ka,0.006
4-A,tka,0.006
4-A,kaka,0.0056
4-A,taada,0.0056
4-A,tdaga,0.0056
4-A,tda,0.0056
4-A,gada,0.0056
4-A,tataa,0.0052
4-A,tatka,0.0052
4-A,adata,0.0044
4-A,ttta,0.0036
4-A,ttada,0.0036
4-A,agata,0.0032
4-A,gaa,0.0032
4-A,aaaa,0.0032
4-A,tadaa,0.0032
4-A,kata,0.0028
4-A,tkaka,0.0028
4-A,ttaka,0.0028
4-A,adaa,0.0028
4-A,tkaa,0.0028
4-A,aaka,0.0028
4-A,ataka,0.0028
4-A,tgaa,0.0024
4-A,gaga,0.0024
4-A,tkta,0.0024
4-A,daka,0.0024
4-A,tgaga,0.0024
4-A,atka,0.0024
4-A,ktada,0.0024
4-A,aata,0.0024
4-A,da,0.0024
4-A,ktaa,0.002
4-A,kaaa,0.002
4-A,tdka,0.002
4-A,tatkaa,0.002
4-A,ataga,0.002
4-A,taata,0.002
4-A,ttka,0.002
4-A,tgka,0.002
4-A,adaka,0.002
4-A,gaaa,0.002
4-A,dtada,0.002
4-A,data,0.002
4-A,dtaa,0.002
4-A,daaa,0.002
4-A,gtaga,0.0016
4-A,tagata,0.0016
4-A,tdta,0.0016
4-A,ktaga,0.0016
4-A,agaga,0.0016
4-A,dta,0.0016
4-A,atada,0.0016
4-A,gata,0.0016
4-A,gtada,0.0016
4-A,daaga,0.0012
4-A,ttkada,0.0012
4-A,taaka,0.0012
4-A,dtaga,0.0012
4-A,ttkaga,0.0012
4-A,dkaga,0.0012
4-A,tadaka,0.0012
4-A,dadaa,0.0012
4-A,attaga,0.0012
4-A,tagaa,0.0012
4-A,tgada,0.0012
4-A,gaka,0.0012
4-A,tga,0.0012
4-A,ttata,0.0012
4-A,tadata,0.0012
4-A,gtaa,0.0012
4-A,tdata,0.0012
4-A,dka,0.0012
4-A,adka,0.0008
4-A,agaa,0.0008
4-A,adada,0.0008
4-A,taaaga,0.0008
4-A,takaa,0.0008
4-A,atata,0.0008
4-A,ttda,0.0008
4-A,tktka,0.0008
4-A,kaaga,0.0008
4-A,kkaa,0.0008
4-A,aaada,0.0008
4-A,atkaga,0.0008
4-A,ktta,0.0008
4-A,gadaa,0.0008
4-A,atga,0.0008
4-A,akada,0.0008
4-A,tgta,0.0008
4-A,kdaa,0.0008
4-A,ddada,0.0008
4-A,gkta,0.0008
4-A,dtda,0.0008
4-A,tgtaa,0.0008
4-A,tatata,0.0008
4-A,gdaa,0.0008
4-A,tagaga,0.0008
4-A,tdkaa,0.0008
4-A,tataga,0.0008
4-A,kta,0.0008
4-A,ddaga,0.0008
4-A,tagaka,0.0008
4-A,dataa,0.0008
4-A,tdaka,0.0008
4-A,kddaga,0.0008
4-A,tagada,0.0008
4-A,gagaa,0.0008
4-A,adaga,0.0008
4-A,datka,0.0008
4-A,gtaaa,0.0008
4-A,tggada,0.0004
4-A,tdkata,0.0004
4-A,kgtka,0.0004
4-A,aaaka,0.0004
4-A,tdagda,0.0004
4-A,gdta,0.0004
4-A,ddtada,0.0004
4-A,ktata,0.0004
4-A,tkdada,0.0004
4-A,tdtka,0.0004
4-A,tagdaa,0.0004
4-A,kaada,0.0004
4-A,dagaa,0.0004
4-A,gta,0.0004
4-A,tkata,0.0004
4-A,kdkaa,0.0004
4-A,gatata,0.0004
4-A,gaada,0.0004
4-A,agada,0.0004
4-A,gkada,0.0004
4-A,tadaga,0.0004
4-A,tdadata,0.0004
4-A,takka,0.0004
4-A,ggtka,0.0004
4-A,tataka,0.0004
4-A,agta,0.0004
4-A,dgada,0.0004
4-A,tkkka,0.0004
4-A,ktaaka,0.0004
4-A,tgtaga,0.0004
4-A,akda,0.0004
4-A,tdtada,0.0004
4-A,dadata,0.0004
4-A,atda,0.0004
4-A,takda,0.0004
4-A,agtaga,0.0004
4-A,gdga,0.0004
4-A,tttaa,0.0004
4-A,tgdaga,0.0004
4-A,dkaa,0.0004
4-A,agaka,0.0004
4-A,gtka,0.0004
4-A,akaga,0.0004
4-A,tagta,0.0004
4-A,tatada,0.0004
4-A,gga,0.0004
4-A,tkda,0.0004
4-A,tatgada,0.0004
4-A,kdada,0.0004
4-A,kadka,0.0004
4-A,datga,0.0004
4-A,tkaaga,0.0004
4-A,dagaga,0.0004
4-A,aakaa,0.0004
4-A,gataa,0.0004
4-A,ataa,0.0004
4-A,tgdada,0.0004
4-A,ktatka,0.0004
4-A,ttdaa,0.0004
4-A,tddaga,0.0004
4-A,tkkaga,0.0004
4-A,aakaka,0.0004
4-A,adkada,0.0004
4-A,ga,0.0004
4-A,gataga,0.0004
4-A,tdgada,0.0004
4-A,tatt,0.0004
