clx,pred_sr,prob
7-A,kga,0.0012
7-A,ata,0.0008
7-A,aga,0.0008
7-A,akaka,0.0008
7-A,kta,0.0008
7-A,gkaka,0.0008
7-A,kgaka,0.0008
7-A,kdaka,0.0008
7-A,kadka,0.0008
7-A,tkaka,0.0008
7-A,kda,0.0008
7-A,ddkaka,0.0004
7-A,taaka,0.0004
7-A,agka,0.0004
7-A,dkaka,0.0004
7-A,akka,0.0004
7-A,aada,0.0004
7-A,tdka,0.0004
7-A,daa,0.0004
7-A,aaga,0.0004
7-A,kakga,0.0004
7-A,akga,0.0004
7-A,daga,0.0004
7-A,gka,0.0004
7-A,tgaka,0.0004
7-A,taa,0.0004
7-A,kkata,0.0004
7-A,tada,0.0004
7-A,katka,0.0004
7-A,gaga,0.0004
7-A,ataka,0.0004
7-A,kakaa,0.0004
7-A,kakta,0.0004
8,kat,0.6384
8,ka,0.0804
8,at,0.0756
8,kt,0.0724
8,kak,0.0152
8,k,0.0124
8,t,0.0116
8,tat,0.0104
8,ktt,0.0084
8,kaa,0.008
8,kgt,0.0076
8,dat,0.0068
8,kdt,0.0068
8,a,0.0068
8,kkt,0.006
8,aat,0.0056
8,gat,0.0048
8,gt,0.0016
8,katt,0.0016
8,ta,0.0016
8,kata,0.0012
8,kaat,0.0012
8,tt,0.0008
8,kk,0.0008
8,tkat,0.0008
8,att,0.0008
8,ak,0.0008
8,da,0.0008
8,aa,0.0008
8,kdat,0.0008
8,kkat,0.0008
8,dkat,0.0008
8,kakt,0.0008
8,ktat,0.0008
8,katk,0.0008
8,akat,0.0008
8,ggt,0.0004
8,dak,0.0004
8,dt,0.0004
8,tdt,0.0004
8,gkat,0.0004
8,dgt,0.0004
8,datk,0.0004
8,kgat,0.0004
8,agt,0.0004
8,kadt,0.0004
8,tak,0.0004
8-A,kata,0.6332
8-A,kaa,0.0804
8-A,ata,0.0756
8-A,kta,0.072
8-A,ka,0.0116
8-A,ta,0.0104
8-A,tata,0.01
8-A,kada,0.008
8-A,kgta,0.008
8-A,ktta,0.008
8-A,kaga,0.008
8-A,kaaa,0.0076
8-A,kaka,0.0072
8-A,data,0.0068
8-A,kdta,0.0068
8-A,aa,0.0068
8-A,kkta,0.006
8-A,aata,0.0052
8-A,gata,0.0044
8-A,gta,0.0016
8-A,taa,0.0016
8-A,kda,0.0012
8-A,kataa,0.0012
8-A,kaata,0.0012
8-A,tta,0.0008
8-A,tkata,0.0008
8-A,atda,0.0008
8-A,aaa,0.0008
8-A,kdata,0.0008
8-A,kkata,0.0008
8-A,katda,0.0008
8-A,dkata,0.0008
8-A,kakta,0.0008
8-A,akata,0.0008
8-A,katta,0.0008
8-A,aka,0.0004
8-A,ada,0.0004
8-A,daa,0.0004
8-A,ggta,0.0004
8-A,kka,0.0004
8-A,daka,0.0004
8-A,aga,0.0004
8-A,dda,0.0004
8-A,tdta,0.0004
8-A,ktata,0.0004
8-A,katka,0.0004
8-A,gkata,0.0004
8-A,dgta,0.0004
8-A,datga,0.0004
8-A,ktda,0.0004
8-A,kgata,0.0004
8-A,katga,0.0004
8-A,agta,0.0004
8-A,kadta,0.0004
8-A,tada,0.0004
8-A,taga,0.0004
